7,2211,0,100,1,0,0,0
7,2170,0,100,1,0,0,0
7,2129,0,100,1,0,0,0
7,2088,0,100,1,0,0,0
7,2047,0,100,1,0,0,0
7,2006,0,100,1,0,0,0
7,1965,0,100,1,0,0,0
7,1924,0,100,1,0,0,0
7,1883,0,100,1,0,0,0
7,1842,0,100,1,0,0,0
7,1801,0,100,1,0,0,0
7,1760,0,100,1,0,0,0
7,1719,0,100,1,0,0,0
7,1678,0,100,1,0,0,0
7,1637,0,100,1,0,0,0
7,1596,0,100,1,0,0,0
7,1555,0,100,1,0,0,0
7,1514,0,100,1,0,0,0
7,1473,0,100,1,0,0,0
7,1432,0,100,1,0,0,0
7,1391,0,100,1,0,0,0
7,1350,0,100,1,0,0,0
7,1309,0,100,1,0,0,0
7,1268,0,100,1,0,0,0
7,1227,0,100,1,0,0,0
7,1186,0,100,1,0,0,0
7,1145,0,100,1,0,0,0
7,1104,0,100,1,0,0,0
7,1063,0,100,1,0,0,0
7,1022,0,100,1,0,0,0
7,981,0,100,1,0,0,0
7,940,0,100,1,0,0,0
7,899,0,100,1,0,0,0
7,858,0,100,1,0,0,0
7,817,0,100,1,0,0,0
7,776,0,100,1,0,0,0
7,735,0,100,1,0,0,0
7,694,0,100,1,0,0,0
7,653,0,100,1,0,0,0
7,612,0,100,1,0,0,0
7,571,0,100,1,0,0,0
7,530,0,100,1,0,0,0
7,489,0,100,1,0,0,0
7,448,0,100,1,0,0,0
7,407,0,100,1,0,0,0
7,366,0,100,1,0,0,0
7,325,0,100,1,0,0,0
7,284,0,100,1,0,0,0
7,243,0,100,1,0,0,0
7,202,0,100,1,0,0,0
7,161,0,100,1,0,0,0
7,120,0,100,1,0,0,0
7,79,0,100,1,0,0,0
7,38,0,100,1,0,0,0
7,3,0,100,1,0,0,0
